Date,Tournament,Surface,Rd,Rk,vRk,meta_info,Score,Observed Player Name,Opponent Player Name,Observed Player W/L,More,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
8‑Aug‑2005,Canada Masters,Hard,R16,2,34,(1)Nadal d. Sebastien Grosjean [FRA],6-4 6-4,Rafael Nadal,Sebastien Grosjean,W,,1.08,0.0%,3.0%,65.7%,72.7%,60.9%,5/5,1:40
8‑Aug‑2005,Canada Masters,Hard,R32,2,56,(1)Nadal d. Ricardo Mello [BRA],6-1 6-2,Rafael Nadal,Ricardo Mello,W,,2.25,4.5%,0.0%,79.5%,77.1%,66.7%,0/0,1:06
8‑Aug‑2005,Canada Masters,Hard,R64,2,32,(1)Nadal d. Carlos Moya [ESP],6-3 6-7(0) 6-3,Rafael Nadal,Carlos Moya,W,,1.45,2.3%,1.1%,64.8%,80.7%,61.3%,1/1,2:38
18‑Jul‑2005,Stuttgart,Clay,F,3,13,(1)Nadal d. (3)Gaston Gaudio [ARG],6-3 6-3 6-4,Rafael Nadal,Gaston Gaudio,W,(ch),1.26,3.3%,2.2%,69.2%,69.8%,46.4%,3/5,2:41
18‑Jul‑2005,Stuttgart,Clay,SF,3,66,(1)Nadal d. Jarkko Nieminen [FIN],6-2 7-5,Rafael Nadal,Jarkko Nieminen,W,,1.69,4.0%,2.0%,62.0%,80.6%,52.6%,0/2,1:29
18‑Jul‑2005,Stuttgart,Clay,QF,3,57,(1)Nadal d. Tomas Zib [CZE],6-2 6-1,Rafael Nadal,Tomas Zib,W,,1.95,14.0%,2.3%,60.5%,73.1%,70.6%,2/2,1:20
18‑Jul‑2005,Stuttgart,Clay,R16,3,58,(1)Nadal d. Fernando Verdasco [ESP],6-3 6-2,Rafael Nadal,Fernando Verdasco,W,,1.83,6.5%,2.2%,60.9%,78.6%,66.7%,3/3,1:17
18‑Jul‑2005,Stuttgart,Clay,R32,3,167,(1)Nadal d. (Q)Hugo Armando [USA],6-1 6-2,Rafael Nadal,Hugo Armando,W,,2.10,4.9%,2.4%,46.3%,78.9%,68.2%,1/1,1:02
4‑Jul‑2005,Bastad,Clay,F,3,42,(1)Nadal d. Tomas Berdych [CZE],2-6 6-2 6-4,Rafael Nadal,Tomas Berdych,W,(ch),1.25,1.4%,1.4%,71.8%,62.7%,60.0%,5/9,2:00
4‑Jul‑2005,Bastad,Clay,SF,3,20,(1)Nadal d. (3)Tommy Robredo [ESP],6-3 6-3,Rafael Nadal,Tommy Robredo,W,,1.27,0.0%,1.7%,70.7%,65.9%,41.2%,7/9,1:30
4‑Jul‑2005,Bastad,Clay,QF,3,31,(1)Nadal d. (5)Juan Carlos Ferrero [ESP],6-3 6-3,Rafael Nadal,Juan Carlos Ferrero,W,,1.35,4.7%,1.6%,73.4%,68.1%,64.7%,6/6,1:05
4‑Jul‑2005,Bastad,Clay,R16,3,50,(1)Nadal d. Alberto Martin [ESP],6-2 6-4,Rafael Nadal,Alberto Martin,W,,1.43,0.0%,0.0%,75.0%,73.8%,50.0%,6/7,1:41
4‑Jul‑2005,Bastad,Clay,R32,3,66,(1)Nadal d. Juan Monaco [ARG],6-1 6-1,Rafael Nadal,Juan Monaco,W,,2.44,7.9%,5.3%,73.7%,82.1%,50.0%,0/0,0:55
20‑Jun‑2005,Wimbledon,Grass,R64,3,69,Gilles Muller [LUX] d. (4)Nadal,6-4 4-6 6-3 6-4,Rafael Nadal,Gilles Muller,L,(ch),0.85,10.4%,2.8%,65.1%,71.0%,59.5%,7/10,2:28
20‑Jun‑2005,Wimbledon,Grass,R128,3,39,(4)Nadal d. Vincent Spadea [USA],6-4 6-3 6-0,Rafael Nadal,Vincent Spadea,W,,1.99,10.6%,0.0%,68.2%,84.4%,57.1%,1/1,1:31
6‑Jun‑2005,Halle,Grass,R32,3,147,(WC)Alexander Waske [GER] d. (3)Nadal,4-6 7-5 6-3,Rafael Nadal,Alexander Waske,L,,1.03,2.6%,3.8%,71.8%,80.4%,50.0%,1/3,1:51
23‑May‑2005,Roland Garros,Clay,F,5,37,(4)Nadal d. Mariano Puerta [ARG],6-7(6) 6-3 6-1 7-5,Rafael Nadal,Mariano Puerta,W,(ch),1.17,5.1%,2.2%,78.8%,67.6%,41.4%,11/14,3:24
23‑May‑2005,Roland Garros,Clay,SF,5,1,(4)Nadal d. (1)Roger Federer [SUI],6-3 4-6 6-4 6-3,Rafael Nadal,Roger Federer,W,(ch),1.11,1.7%,3.3%,73.3%,61.4%,50.0%,6/12,2:47
23‑May‑2005,Roland Garros,Clay,QF,5,21,(4)Nadal d. (20)David Ferrer [ESP],7-5 6-2 6-0,Rafael Nadal,David Ferrer,W,,1.50,3.3%,0.0%,71.7%,65.2%,61.5%,10/12,2:08
23‑May‑2005,Roland Garros,Clay,R16,5,24,(4)Nadal d. (23)Sebastien Grosjean [FRA],6-4 3-6 6-0 6-3,Rafael Nadal,Sebastien Grosjean,W,(ch),1.27,0.0%,1.9%,68.9%,68.5%,54.5%,5/8,3:11
23‑May‑2005,Roland Garros,Clay,R32,5,31,(4)Nadal d. (30)Richard Gasquet [FRA],6-4 6-3 6-2,Rafael Nadal,Richard Gasquet,W,,1.56,4.2%,0.0%,66.2%,68.1%,66.7%,1/3,1:49
23‑May‑2005,Roland Garros,Clay,R64,5,46,(4)Nadal d. Xavier Malisse [BEL],6-2 6-2 6-4,Rafael Nadal,Xavier Malisse,W,,1.85,0.0%,3.1%,50.8%,78.8%,65.6%,0/2,1:51
23‑May‑2005,Roland Garros,Clay,R128,5,96,(4)Nadal d. Lars Burgsmuller [GER],6-1 7-6(4) 6-1,Rafael Nadal,Lars Burgsmuller,W,(ch),2.00,6.5%,3.9%,62.3%,87.5%,65.5%,0/0,1:45
2‑May‑2005,Rome Masters,Clay,F,7,11,(5)Nadal d. (9)Guillermo Coria [ARG],6-4 3-6 6-3 4-6 7-6(6),Rafael Nadal,Guillermo Coria,W,(ch),1.02,0.6%,1.7%,67.6%,58.8%,45.6%,8/17,5:14
2‑May‑2005,Rome Masters,Clay,SF,7,25,(5)Nadal d. David Ferrer [ESP],4-6 6-4 7-5,Rafael Nadal,David Ferrer,W,(ch),1.07,0.0%,0.0%,69.6%,60.6%,51.6%,1/7,2:29
2‑May‑2005,Rome Masters,Clay,QF,7,17,(5)Nadal d. (15)Radek Stepanek [CZE],5-7 6-1 6-1,Rafael Nadal,Radek Stepanek,W,,1.43,0.0%,0.0%,74.4%,72.4%,50.0%,2/4,2:09
2‑May‑2005,Rome Masters,Clay,R16,7,13,(5)Nadal d. (11)Guillermo Canas [ARG],6-3 6-1,Rafael Nadal,Guillermo Canas,W,,1.91,2.2%,2.2%,80.0%,77.8%,55.6%,0/0,1:24
2‑May‑2005,Rome Masters,Clay,R32,7,85,(5)Nadal d. (Q)Victor Hanescu [ROU],6-1 6-1,Rafael Nadal,Victor Hanescu,W,,1.91,0.0%,4.8%,59.5%,76.0%,58.8%,1/1,1:03
2‑May‑2005,Rome Masters,Clay,R64,7,26,(5)Nadal d. Mikhail Youzhny [RUS],6-0 6-2,Rafael Nadal,Mikhail Youzhny,W,,2.14,2.4%,4.9%,58.5%,79.2%,58.8%,1/2,1:00
18‑Apr‑2005,Barcelona,Clay,F,11,58,(8)Nadal d. Juan Carlos Ferrero [ESP],6-1 7-6(4) 6-3,Rafael Nadal,Juan Carlos Ferrero,W,(ch),1.26,5.3%,0.9%,76.1%,69.8%,55.6%,8/9,2:56
18‑Apr‑2005,Barcelona,Clay,SF,11,22,(8)Nadal d. (11)Radek Stepanek [CZE],7-5 6-2,Rafael Nadal,Radek Stepanek,W,,2.88,2.1%,0.0%,72.3%,91.2%,69.2%,0/0,1:20
18‑Apr‑2005,Barcelona,Clay,QF,11,99,(8)Nadal d. Agustin Calleri [ARG],6-2 3-0 RET,Rafael Nadal,Agustin Calleri,W,,2.33,3.2%,0.0%,71.0%,77.3%,66.7%,0/0,0:53
18‑Apr‑2005,Barcelona,Clay,R16,11,25,(8)Nadal d. (10)Dominik Hrbaty [SVK],6-1 6-2,Rafael Nadal,Dominik Hrbaty,W,,1.70,3.8%,0.0%,75.5%,70.0%,53.8%,5/6,1:19
18‑Apr‑2005,Barcelona,Clay,R32,11,64,(8)Nadal d. Gilles Muller [LUX],6-0 6-2,Rafael Nadal,Gilles Muller,W,,2.20,4.4%,4.4%,64.4%,82.8%,56.3%,4/4,0:54
11‑Apr‑2005,Monte Carlo Masters,Clay,F,17,9,(11)Nadal d. (6)Guillermo Coria [ARG],6-3 6-1 0-6 7-5,Rafael Nadal,Guillermo Coria,W,(ch),1.13,2.5%,0.0%,74.2%,58.4%,54.8%,11/16,3:09
11‑Apr‑2005,Monte Carlo Masters,Clay,SF,17,101,(11)Nadal d. (Q)Richard Gasquet [FRA],6-7(6) 6-4 6-3,Rafael Nadal,Richard Gasquet,W,(ch),1.07,1.8%,2.7%,70.5%,55.7%,48.5%,9/14,2:45
11‑Apr‑2005,Monte Carlo Masters,Clay,QF,17,6,(11)Nadal d. (4)Gaston Gaudio [ARG],6-3 6-0,Rafael Nadal,Gaston Gaudio,W,,2.74,5.0%,2.5%,85.0%,82.4%,66.7%,0/0,1:02
11‑Apr‑2005,Monte Carlo Masters,Clay,R16,17,42,(11)Nadal d. Olivier Rochus [BEL],6-1 6-2,Rafael Nadal,Olivier Rochus,W,,2.25,0.0%,2.6%,73.7%,78.6%,60.0%,2/3,1:04
11‑Apr‑2005,Monte Carlo Masters,Clay,R32,17,38,(11)Nadal d. Xavier Malisse [BEL],6-0 6-3,Rafael Nadal,Xavier Malisse,W,,2.52,0.0%,0.0%,65.1%,78.6%,80.0%,1/1,1:02
11‑Apr‑2005,Monte Carlo Masters,Clay,R64,17,106,(11)Nadal d. (WC)Gael Monfils [FRA],6-3 6-2,Rafael Nadal,Gael Monfils,W,,1.39,0.0%,0.0%,69.1%,63.2%,52.9%,4/6,1:24
4‑Apr‑2005,Valencia,Clay,QF,17,47,(7)Igor Andreev [RUS] d. (3)Nadal,7-5 6-2,Rafael Nadal,Igor Andreev,L,,0.83,1.4%,4.3%,68.6%,54.2%,36.4%,7/13,1:40
4‑Apr‑2005,Valencia,Clay,R16,17,80,(3)Nadal d. Guillermo Garcia Lopez [ESP],6-1 6-4,Rafael Nadal,Guillermo Garcia Lopez,W,,1.40,6.7%,0.0%,72.0%,68.5%,47.6%,6/7,1:24
4‑Apr‑2005,Valencia,Clay,R32,17,68,(3)Nadal d. Juan Carlos Ferrero [ESP],6-2 6-1,Rafael Nadal,Juan Carlos Ferrero,W,,2.79,8.3%,0.0%,63.9%,91.3%,61.5%,0/0,0:58
21‑Mar‑2005,Miami Masters,Hard,F,31,1,(1)Roger Federer [SUI] d. (29)Nadal,2-6 6-7(4) 7-6(5) 6-3 6-1,Rafael Nadal,Roger Federer,L,(ch),0.93,2.6%,2.6%,64.1%,64.0%,57.1%,6/13,3:43
21‑Mar‑2005,Miami Masters,Hard,SF,31,44,(29)Nadal d. David Ferrer [ESP],6-4 6-3,Rafael Nadal,David Ferrer,W,(ch),1.48,0.0%,0.0%,69.2%,66.7%,68.8%,1/2,1:31
21‑Mar‑2005,Miami Masters,Hard,QF,31,27,(29)Nadal d. (25)Thomas Johansson [SWE],6-2 6-4,Rafael Nadal,Thomas Johansson,W,,1.63,2.1%,4.2%,68.8%,75.8%,60.0%,0/1,1:24
21‑Mar‑2005,Miami Masters,Hard,R16,31,14,(29)Nadal d. (13)Ivan Ljubicic [CRO],6-4 6-7(5) 6-3,Rafael Nadal,Ivan Ljubicic,W,,1.46,5.3%,1.1%,69.5%,74.2%,69.0%,2/3,2:44
21‑Mar‑2005,Miami Masters,Hard,R32,31,45,(29)Nadal d. Fernando Verdasco [ESP],6-2 6-2,Rafael Nadal,Fernando Verdasco,W,,1.40,1.7%,5.1%,66.1%,59.0%,65.0%,2/3,1:15
21‑Mar‑2005,Miami Masters,Hard,R64,31,39,(29)Nadal d. Rainer Schuettler [GER],6-4 7-6(5),Rafael Nadal,Rainer Schuettler,W,,1.15,2.8%,1.4%,64.8%,65.2%,68.0%,2/3,2:08
21‑Feb‑2005,Acapulco,Clay,F,39,95,(8)Nadal d. Albert Montanes [ESP],6-1 6-0,Rafael Nadal,Albert Montanes,W,(ch),2.75,13.9%,5.6%,77.8%,85.7%,50.0%,0/0,0:52
21‑Feb‑2005,Acapulco,Clay,SF,39,74,(8)Nadal d. (WC)Mariano Puerta [ARG],6-4 6-1,Rafael Nadal,Mariano Puerta,W,,1.81,8.5%,2.1%,78.7%,81.1%,40.0%,0/1,1:16
21‑Feb‑2005,Acapulco,Clay,QF,39,12,(8)Nadal d. (3)Guillermo Canas [ARG],7-5 6-3,Rafael Nadal,Guillermo Canas,W,,1.57,0.0%,1.6%,66.7%,73.8%,81.0%,3/3,1:45
21‑Feb‑2005,Acapulco,Clay,R16,39,77,(8)Nadal d. Santiago Ventura [ESP],7-6(0) 6-2,Rafael Nadal,Santiago Ventura,W,,1.71,4.8%,1.6%,68.3%,76.7%,65.0%,4/5,1:44
21‑Feb‑2005,Acapulco,Clay,R32,39,81,(8)Nadal d. Alex Calatrava [ESP],6-4 6-4,Rafael Nadal,Alex Calatrava,W,,1.25,8.9%,1.8%,64.3%,77.8%,55.0%,1/2,1:23
14‑Feb‑2005,Costa Do Sauipe,Clay,F,48,61,(6)Nadal d. Alberto Martin [ESP],6-0 6-7(2) 6-1,Rafael Nadal,Alberto Martin,W,(ch),1.31,0.0%,2.7%,67.6%,62.0%,50.0%,5/8,2:06
14‑Feb‑2005,Costa Do Sauipe,Clay,SF,48,56,(6)Nadal d. (9)Ricardo Mello [BRA],2-6 6-2 6-4,Rafael Nadal,Ricardo Mello,W,,1.06,0.0%,2.5%,74.7%,59.3%,55.0%,2/6,2:31
14‑Feb‑2005,Costa Do Sauipe,Clay,QF,48,60,(6)Nadal d. Agustin Calleri [ARG],6-2 6-7(5) 6-4,Rafael Nadal,Agustin Calleri,W,,1.39,0.0%,0.0%,80.0%,67.5%,70.0%,6/8,2:31
14‑Feb‑2005,Costa Do Sauipe,Clay,R16,48,86,(6)Nadal d. Alex Calatrava [ESP],6-3 6-3,Rafael Nadal,Alex Calatrava,W,,2.17,4.0%,0.0%,62.0%,80.6%,73.7%,1/1,2:43
14‑Feb‑2005,Costa Do Sauipe,Clay,R32,48,55,(6)Nadal d. Jose Acasuso [ARG],7-6(1) 6-3,Rafael Nadal,Jose Acasuso,W,,1.42,7.0%,1.4%,78.9%,71.4%,66.7%,6/7,1:54
7‑Feb‑2005,Buenos Aires,Clay,QF,48,8,(2)Gaston Gaudio [ARG] d. (7)Nadal,0-6 6-0 6-1,Rafael Nadal,Gaston Gaudio,L,,0.78,4.1%,2.7%,70.3%,53.8%,36.4%,12/17,1:43
7‑Feb‑2005,Buenos Aires,Clay,R16,48,66,(7)Nadal d. Potito Starace [ITA],6-1 6-3,Rafael Nadal,Potito Starace,W,,1.92,2.3%,2.3%,69.8%,86.7%,38.5%,2/3,1:16
7‑Feb‑2005,Buenos Aires,Clay,R32,48,61,(7)Nadal d. Agustin Calleri [ARG],7-6(2) 6-3,Rafael Nadal,Agustin Calleri,W,,1.42,0.0%,0.0%,74.2%,73.9%,81.3%,0/0,1:39
17‑Jan‑2005,Australian Open,Hard,R16,56,3,(3)Lleyton Hewitt [AUS] d. Nadal,7-5 3-6 1-6 7-6(3) 6-2,Rafael Nadal,Lleyton Hewitt,L,(ch),0.95,3.1%,1.9%,69.4%,64.9%,57.1%,12/17,3:53
17‑Jan‑2005,Australian Open,Hard,R32,56,283,Nadal d. (Q)Bobby Reynolds [USA],6-1 6-1 6-3,Rafael Nadal,Bobby Reynolds,W,,1.85,2.9%,4.3%,62.3%,81.4%,53.8%,1/2,1:29
17‑Jan‑2005,Australian Open,Hard,R64,56,15,Nadal d. (15)Mikhail Youzhny [RUS],6-1 4-6 4-6 7-5 6-3,Rafael Nadal,Mikhail Youzhny,W,,1.09,0.0%,1.3%,70.6%,65.7%,46.7%,8/14,3:37
17‑Jan‑2005,Australian Open,Hard,R128,56,65,Nadal d. Julien Benneteau [FRA],6-0 6-4 6-2,Rafael Nadal,Julien Benneteau,W,,2.00,1.6%,1.6%,77.0%,76.6%,50.0%,1/3,1:28
10‑Jan‑2005,Auckland,Hard,R32,50,20,(3)Dominik Hrbaty [SVK] d. Nadal,6-3 RET,Rafael Nadal,Dominik Hrbaty,L,,0.82,1.9%,1.9%,70.4%,47.4%,43.8%,9/12,1:00
3‑Jan‑2005,Doha,Hard,QF,51,22,(6)Ivan Ljubicic [CRO] d. Nadal,6-2 6-7(3) 6-3,Rafael Nadal,Ivan Ljubicic,L,,1.04,2.5%,3.8%,62.5%,70.0%,66.7%,2/6,2:32
3‑Jan‑2005,Doha,Hard,R16,51,36,Nadal d. Fernando Verdasco [ESP],6-2 6-4,Rafael Nadal,Fernando Verdasco,W,,1.57,4.2%,2.1%,58.3%,75.0%,50.0%,2/4,1:12
3‑Jan‑2005,Doha,Hard,R32,51,16,Nadal d. (4)Mikhail Youzhny [RUS],6-3 7-6(3),Rafael Nadal,Mikhail Youzhny,W,,1.33,4.3%,7.1%,64.3%,80.0%,36.0%,2/4,1:34
3‑Dec‑2004,Davis Cup WG F: ESP vs USA,Clay,RR,51,2,Nadal d. Andy Roddick [USA],6-7(6) 6-2 7-6(6) 6-2,Rafael Nadal,Andy Roddick,W,(ch),,,,,,,,
25‑Oct‑2004,Basel,Carpet,R32,48,23,(6)Rainer Schuettler [GER] d. Nadal,6-3 6-4,Rafael Nadal,Rainer Schuettler,L,(ch),0.73,1.5%,4.5%,65.2%,60.5%,39.1%,4/8,1:38
18‑Oct‑2004,Madrid Masters,Hard,R32,50,23,(14)Vincent Spadea [USA] d. Nadal,6-4 4-6 6-3,Rafael Nadal,Vincent Spadea,L,,0.88,0.0%,3.9%,72.5%,62.2%,39.3%,11/16,2:31
18‑Oct‑2004,Madrid Masters,Hard,R64,50,75,Nadal d. Davide Sanguinetti [ITA],6-2 6-1,Rafael Nadal,Davide Sanguinetti,W,,1.83,4.3%,8.5%,57.4%,85.2%,45.0%,5/6,1:02
4‑Oct‑2004,Lyon,Carpet,R32,50,75,(Q)Julien Benneteau [FRA] d. Nadal,6-3 6-0,Rafael Nadal,Julien Benneteau,L,,0.43,1.8%,5.5%,72.7%,55.0%,20.0%,7/12,1:05
27‑Sep‑2004,Palermo,Clay,R16,49,113,Olivier Mutis [FRA] d. (6)Nadal,6-3 6-3,Rafael Nadal,Olivier Mutis,L,,0.72,0.0%,0.0%,83.6%,56.9%,50.0%,2/5,1:26
27‑Sep‑2004,Palermo,Clay,R32,49,99,(6)Nadal d. (Q)Nicolas Almagro [ESP],6-1 7-5,Rafael Nadal,Nicolas Almagro,W,,1.48,0.0%,1.9%,63.5%,75.8%,47.4%,0/2,1:09
24‑Sep‑2004,Davis Cup WG SF: ESP vs FRA,Clay,RR,50,65,Nadal d. Arnaud Clement [FRA],6-4 6-1 6-2,Rafael Nadal,Arnaud Clement,W,(ch),,,,,,,,
30‑Aug‑2004,US Open,Hard,R64,49,2,(2)Andy Roddick [USA] d. Nadal,6-0 6-3 6-4,Rafael Nadal,Andy Roddick,L,(ch),0.59,0.0%,5.4%,82.4%,49.2%,23.1%,4/11,1:36
30‑Aug‑2004,US Open,Hard,R128,49,139,Nadal d. (Q)Ivo Heuberger [SUI],6-0 6-3 4-6 2-6 6-3,Rafael Nadal,Ivo Heuberger,W,,1.83,5.7%,2.9%,65.7%,84.1%,61.1%,1/4,2:54
9‑Aug‑2004,Sopot,Clay,F,71,105,(6)Nadal d. Jose Acasuso [ARG],6-3 6-4,Rafael Nadal,Jose Acasuso,W,(ch),1.17,5.3%,1.3%,78.9%,71.7%,37.5%,11/12,1:36
9‑Aug‑2004,Sopot,Clay,SF,71,110,(6)Nadal d. (Q)Felix Mantilla [ESP],7-5 6-1,Rafael Nadal,Felix Mantilla,W,,1.51,3.2%,3.2%,72.6%,68.9%,47.1%,3/5,1:34
9‑Aug‑2004,Sopot,Clay,QF,71,154,(6)Nadal d. (Q)Franco Squillari [ARG],6-3 6-4,Rafael Nadal,Franco Squillari,W,,1.40,1.7%,0.0%,86.4%,64.7%,62.5%,4/6,2:38
9‑Aug‑2004,Sopot,Clay,R16,71,272,(6)Nadal d. Arnaud Di Pasquale [FRA],6-2 6-4,Rafael Nadal,Arnaud Di Pasquale,W,,1.47,2.0%,0.0%,60.8%,77.4%,50.0%,0/1,1:19
9‑Aug‑2004,Sopot,Clay,R32,71,88,(6)Nadal d. Victor Hanescu [ROU],6-4 6-4,Rafael Nadal,Victor Hanescu,W,,2.06,6.4%,2.1%,80.9%,89.5%,44.4%,1/2,1:21
2‑Aug‑2004,Cincinnati Masters,Hard,R64,71,16,(17)Juan Ignacio Chela [ARG] d. Nadal,6-4 4-6 7-6(3),Rafael Nadal,Juan Ignacio Chela,L,,0.81,2.0%,3.1%,69.4%,72.1%,53.3%,7/9,2:17
26‑Jul‑2004,Canada Masters,Hard,R64,62,10,(9)Lleyton Hewitt [AUS] d. Nadal,1-6 6-4 6-2,Rafael Nadal,Lleyton Hewitt,L,(ch),0.88,1.2%,0.0%,73.3%,57.1%,52.2%,7/12,1:44
12‑Jul‑2004,Stuttgart,Clay,QF,57,47,(11)David Ferrer [ESP] d. (14)Nadal,6-3 6-7(3) 7-5,Rafael Nadal,David Ferrer,L,,0.95,1.9%,1.0%,73.1%,57.9%,53.6%,7/13,2:26
12‑Jul‑2004,Stuttgart,Clay,R16,57,16,(14)Nadal d. (3)Juan Ignacio Chela [ARG],6-2 6-3,Rafael Nadal,Juan Ignacio Chela,W,,1.76,5.8%,1.9%,48.1%,80.0%,70.4%,0/0,1:16
12‑Jul‑2004,Stuttgart,Clay,R32,57,132,(14)Nadal d. Martin Vassallo Arguello [ARG],7-6(4) 6-4,Rafael Nadal,Martin Vassallo Arguello,W,,1.11,1.2%,3.5%,58.8%,64.0%,42.9%,7/12,2:08
5‑Jul‑2004,Bastad,Clay,QF,60,11,(2)Gaston Gaudio [ARG] d. Nadal,6-2 6-3,Rafael Nadal,Gaston Gaudio,L,,0.69,0.0%,0.0%,71.4%,37.1%,28.6%,5/12,1:18
5‑Jul‑2004,Bastad,Clay,R16,60,142,Nadal d. (Q)Santiago Ventura [ESP],6-1 6-2,Rafael Nadal,Santiago Ventura,W,,2.59,0.0%,5.0%,77.5%,80.6%,77.8%,0/0,0:59
5‑Jul‑2004,Bastad,Clay,R32,60,147,Nadal d. (LL)Jiri Vanek [CZE],4-6 6-4 6-3,Rafael Nadal,Jiri Vanek,W,,1.21,0.0%,2.3%,80.2%,60.9%,58.8%,6/11,1:58
12‑Apr‑2004,Estoril,Clay,QF,34,52,Irakli Labadze [GEO] d. Nadal,W/O,Rafael Nadal,Irakli Labadze,L,,,,,,,,,
12‑Apr‑2004,Estoril,Clay,R16,34,94,Nadal d. Richard Gasquet [FRA],6-4 3-6 6-2,Rafael Nadal,Richard Gasquet,W,,1.01,0.0%,8.5%,74.4%,54.1%,52.4%,2/7,2:19
12‑Apr‑2004,Estoril,Clay,R32,34,505,Nadal d. Goran Ivanisevic [CRO],6-4 6-1,Rafael Nadal,Goran Ivanisevic,W,,1.39,5.7%,9.4%,62.3%,72.7%,55.0%,1/2,1:06
22‑Mar‑2004,Miami Masters,Hard,R16,34,22,(21)Fernando Gonzalez [CHI] d. (32)Nadal,7-6(1) 4-6 6-2,Rafael Nadal,Fernando Gonzalez,L,,0.83,1.0%,3.1%,71.4%,62.9%,50.0%,7/11,2:10
22‑Mar‑2004,Miami Masters,Hard,R32,34,1,(32)Nadal d. (1)Roger Federer [SUI],6-3 6-3,Rafael Nadal,Roger Federer,W,(ch),1.57,2.1%,4.2%,81.3%,79.5%,55.6%,0/0,1:10
22‑Mar‑2004,Miami Masters,Hard,R64,34,592,(32)Nadal d. (WC)Goran Ivanisevic [CRO],6-4 RET,Rafael Nadal,Goran Ivanisevic,W,,1.82,7.7%,0.0%,76.9%,85.0%,50.0%,0/0,0:36
8‑Mar‑2004,Indian Wells Masters,Hard,R32,36,23,(22)Agustin Calleri [ARG] d. Nadal,6-4 3-6 7-6(10),Rafael Nadal,Agustin Calleri,L,,0.92,0.0%,0.0%,72.0%,58.8%,63.6%,12/16,2:38
8‑Mar‑2004,Indian Wells Masters,Hard,R64,36,12,Nadal d. (11)Nicolas Massu [CHI],6-3 1-0 RET,Rafael Nadal,Nicolas Massu,W,,1.51,10.0%,3.3%,70.0%,71.4%,66.7%,0/0,0:47
8‑Mar‑2004,Indian Wells Masters,Hard,R128,36,76,Nadal d. Lars Burgsmuller [GER],6-2 6-3,Rafael Nadal,Lars Burgsmuller,W,,1.42,0.0%,1.5%,61.8%,71.4%,53.8%,8/9,1:11
1‑Mar‑2004,Dubai,Hard,QF,40,57,Mikhail Youzhny [RUS] d. Nadal,6-2 1-6 6-1,Rafael Nadal,Mikhail Youzhny,L,,0.89,0.0%,1.6%,62.9%,51.3%,60.9%,5/10,1:35
1‑Mar‑2004,Dubai,Hard,R16,40,61,Nadal d. Olivier Rochus [BEL],6-3 7-5,Rafael Nadal,Olivier Rochus,W,,1.35,3.0%,4.5%,78.8%,67.3%,57.1%,3/5,1:30
1‑Mar‑2004,Dubai,Hard,R32,40,26,Nadal d. Max Mirnyi [BLR],6-3 7-6(6),Rafael Nadal,Max Mirnyi,W,,1.42,1.6%,1.6%,62.5%,77.5%,75.0%,0/0,1:26
9‑Feb‑2004,Milan,Carpet,R16,41,107,Mario Ancic [CRO] d. (6)Nadal,7-5 6-2,Rafael Nadal,Mario Ancic,L,,0.46,0.0%,4.2%,66.2%,61.7%,45.8%,5/8,1:20
9‑Feb‑2004,Milan,Carpet,R32,41,67,(6)Nadal d. Ivo Karlovic [CRO],7-5 6-7(5) 6-1,Rafael Nadal,Ivo Karlovic,W,,1.64,2.2%,2.2%,66.3%,81.4%,70.0%,0/0,2:02
6‑Feb‑2004,Davis Cup WG R1: CZE vs ESP,Carpet,RR,40,16,Jiri Novak [CZE] d. Nadal,7-6(2) 6-3 7-6(3),Rafael Nadal,Jiri Novak,L,,,,,,,,,
6‑Feb‑2004,Davis Cup WG R1: CZE vs ESP,Carpet,RR,40,49,Nadal d. Radek Stepanek [CZE],7-6(2) 7-6(4) 6-3,Rafael Nadal,Radek Stepanek,W,,,,,,,,,
19‑Jan‑2004,Australian Open,Hard,R32,41,11,(15)Lleyton Hewitt [AUS] d. Nadal,7-6(2) 7-6(5) 6-2,Rafael Nadal,Lleyton Hewitt,L,,0.85,1.0%,2.0%,70.4%,65.2%,51.7%,6/10,2:29
19‑Jan‑2004,Australian Open,Hard,R64,41,87,Nadal d. Thierry Ascione [FRA],6-4 3-6 7-5 6-1,Rafael Nadal,Thierry Ascione,W,,1.29,0.0%,4.5%,69.1%,72.4%,47.1%,6/10,2:56
19‑Jan‑2004,Australian Open,Hard,R128,41,215,Nadal d. (Q)Michal Tabara [CZE],6-1 6-2 6-2,Rafael Nadal,Michal Tabara,W,,1.80,7.0%,4.2%,57.7%,78.0%,63.3%,2/2,1:17
12‑Jan‑2004,Auckland,Hard,F,48,54,Dominik Hrbaty [SVK] d. Nadal,4-6 6-2 7-5,Rafael Nadal,Dominik Hrbaty,L,,0.88,0.0%,3.8%,58.5%,58.1%,50.0%,11/16,2:15
12‑Jan‑2004,Auckland,Hard,SF,48,14,Nadal d. (2)Jiri Novak [CZE],6-1 6-3,Rafael Nadal,Jiri Novak,W,,1.87,2.1%,0.0%,66.0%,77.4%,68.8%,1/1,1:04
12‑Jan‑2004,Auckland,Hard,QF,48,65,Nadal d. Gregory Carraz [FRA],2-1 RET,Rafael Nadal,Gregory Carraz,W,,1.80,0.0%,0.0%,77.8%,85.7%,100.0%,0/0,0:15
